source,disease,level,location,age_group,horizon,model,spread,overprediction,underprediction,wis,c50,c95
icosari,sari,age,DE,05-14,4,KIT-hhh4,139.93506493506493,65.14935064935065,122.48051948051948,327.56493506493507,0.45454545454545453,0.9090909090909091
icosari,sari,age,DE,05-14,4,KIT-persistence,41.21331168831169,261.95454545454544,168.36363636363637,471.5314935064935,0.18181818181818182,0.36363636363636365
icosari,sari,age,DE,05-14,4,baseline,54.33149350649351,0,365.53246753246754,419.86396103896107,0,0.7272727272727273
icosari,sari,age,DE,15-34,-3,KIT-EnsembleNowcastComplete,2.3681732451681374,4.5650452488687785,7.887987519464736,14.821206013501651,0.045454545454545456,0.3181818181818182
icosari,sari,age,DE,15-34,-3,KIT-EnsembleNowcastRealtime,1.112462292609359,6.055052790346905,8.243589743589737,15.411104826546001,0.045454545454545456,0.3181818181818182
icosari,sari,age,DE,15-34,-3,KIT-epinowcast,0,6.181818181818182,7.409090909090909,13.590909090909092,0.045454545454545456,0.045454545454545456
icosari,sari,age,DE,15-34,-3,KIT-simple_nowcast,1.1566742081447965,5.984162895927602,8.061085972850679,15.201923076923077,0.5,0.7727272727272727
icosari,sari,age,DE,15-34,-3,RIVM-GAM,1.4165584415584422,5.181818181818182,4.383116883116883,10.981493506493507,0.5,0.7727272727272727
icosari,sari,age,DE,15-34,-3,RKI-Pilot_01,3.896625308164064,0,1.7570719832626824,5.653697291426746,0.9090909090909091,1
icosari,sari,age,DE,15-34,-2,KIT-EnsembleNowcastComplete,7.634540911272915,6.986279820820543,2.807490339869835,17.428311071963293,0.2727272727272727,0.5909090909090909
icosari,sari,age,DE,15-34,-2,KIT-EnsembleNowcastRealtime,6.8749179864253405,7.866515837104071,3.2171945701357454,17.95862839366516,0.13636363636363635,0.5454545454545454
icosari,sari,age,DE,15-34,-2,KIT-epinowcast,4.443579545454545,9.993506493506494,2.161038961038962,16.598125000000003,0.13636363636363635,0.5454545454545454
icosari,sari,age,DE,15-34,-2,KIT-simple_nowcast,6.721153846153847,7.914027149321267,3.251131221719457,17.886312217194572,0.4090909090909091,0.7272727272727273
icosari,sari,age,DE,15-34,-2,RIVM-GAM,7.1737012987013,8.032467532467532,2.538961038961039,17.745129870129873,0.5,0.7272727272727273
icosari,sari,age,DE,15-34,-2,RKI-Pilot_01,9.001259106822777,1.6373151964467012,0.9391001350536256,11.577674438323104,1,1
icosari,sari,age,DE,15-34,-1,KIT-EnsembleNowcastComplete,13.136023695656018,26.755957841563028,6.3924348723867634,46.28441640960581,0.5454545454545454,0.7272727272727273
icosari,sari,age,DE,15-34,-1,KIT-EnsembleNowcastRealtime,12.186900452488688,28.366138763197586,6.360482654600302,46.91352187028657,0.5,0.7272727272727273
icosari,sari,age,DE,15-34,-1,KIT-epinowcast,13.261704545454545,13.438311688311687,2.551948051948052,29.251964285714287,0.5,0.7272727272727273
icosari,sari,age,DE,15-34,-1,KIT-simple_nowcast,8.813461538461539,32.60633484162896,7.527149321266968,48.946945701357464,0.2727272727272727,0.5454545454545454
icosari,sari,age,DE,15-34,-1,RIVM-GAM,18.46136363636364,8.318181818181818,3.5,30.279545454545456,0.6818181818181818,0.8181818181818182
icosari,sari,age,DE,15-34,-1,RKI-Pilot_01,16.44792879328513,5.36893007537113,1.4951531589534948,23.312012027609754,0.6818181818181818,1
icosari,sari,age,DE,15-34,0,KIT-EnsembleNowcastComplete,25.8218006040189,49.42347386657846,7.989638186817787,83.23491265741515,0.5,0.9090909090909091
icosari,sari,age,DE,15-34,0,KIT-EnsembleNowcastRealtime,27.42767911010559,47.83058069381598,8.032051282051283,83.29031108597285,0.5454545454545454,0.8636363636363636
icosari,sari,age,DE,15-34,0,KIT-epinowcast,42.97563311688312,15.9,7.461038961038961,66.33667207792209,0.6818181818181818,0.9545454545454546
icosari,sari,age,DE,15-34,0,KIT-simple_nowcast,16.098076923076924,64.196832579185525,9.583710407239819,89.87861990950226,0.13636363636363635,0.5
icosari,sari,age,DE,15-34,0,RIVM-GAM,45.20746753246753,13.974025974025974,3.4220779220779223,62.60357142857143,0.6363636363636364,0.9545454545454546
icosari,sari,age,DE,15-34,-0,RKI-Pilot_01,35.08513791483203,23.621783247897305,3.2499939576151893,61.956915120344526,0.5454545454545454,0.9545454545454546
icosari,sari,age,DE,15-34,1,KIT-EnsembleComplete,54.677717957983376,19.04997587033844,21.15904210842332,94.88673593674514,0.45454545454545453,1
icosari,sari,age,DE,15-34,1,KIT-EnsembleRealtime,54.29440028413682,19.756108587493355,21.643982780926144,95.69449165255632,0.45454545454545453,1
icosari,sari,age,DE,15-34,1,KIT-LightGBM,41.65664159456286,12.358165168107575,61.851910223186415,115.86671698585685,0.4090909090909091,0.8181818181818182
icosari,sari,age,DE,15-34,1,KIT-TSMixer,60.460927863802866,27.79835830835831,12.542159507159507,100.80144567932068,0.5909090909090909,1
icosari,sari,age,DE,15-34,1,KIT-hhh4,61.91558441558442,26.064935064935064,21.61038961038961,109.5909090909091,0.5909090909090909,1
icosari,sari,age,DE,15-34,1,KIT-persistence,25.867857142857144,86.16883116883118,44.05844155844156,156.09512987012988,0.09090909090909091,0.5
icosari,sari,age,DE,15-34,1,baseline,48.29967532467533,0,191.9935064935065,240.2931818181818,0.13636363636363635,0.7272727272727273
icosari,sari,age,DE,15-34,2,KIT-EnsembleComplete,58.6931543252349,23.710538896326355,24.427728366650346,106.8314215882116,0.5,1
icosari,sari,age,DE,15-34,2,KIT-EnsembleRealtime,58.955340870910035,23.268371375464568,24.427728366650346,106.65144061302495,0.5909090909090909,1
icosari,sari,age,DE,15-34,2,KIT-LightGBM,41.80685060890481,13.977431174021252,87.9507143952121,143.73499617813815,0.2727272727272727,0.7272727272727273
icosari,sari,age,DE,15-34,2,KIT-TSMixer,59.37001496420247,26.90787712287712,14.294264069264068,100.57215615634367,0.5454545454545454,1
icosari,sari,age,DE,15-34,2,KIT-hhh4,74.90259740259741,41.564935064935064,21.259740259740262,137.72727272727272,0.5,1
icosari,sari,age,DE,15-34,2,KIT-persistence,27.932792207792208,121.98701298701299,37.77272727272727,187.69253246753246,0.2727272727272727,0.5454545454545454
icosari,sari,age,DE,15-34,2,baseline,48.05649350649351,0.09090909090909093,179.5194805194805,227.66688311688313,0.18181818181818182,0.7727272727272727
icosari,sari,age,DE,15-34,3,KIT-EnsembleComplete,60.224573682266026,31.48734711342443,27.190115350832325,118.90203614652278,0.4090909090909091,0.9545454545454546
icosari,sari,age,DE,15-34,3,KIT-EnsembleRealtime,61.81366262300529,29.068588827061667,27.06291042137144,117.9451618714384,0.45454545454545453,1
icosari,sari,age,DE,15-34,3,KIT-LightGBM,35.61193447919901,17.557560931944593,116.70672870303619,169.8762241141798,0.2727272727272727,0.6363636363636364
icosari,sari,age,DE,15-34,3,KIT-TSMixer,58.24360474941725,39.592454212454214,18.61127872127872,116.44733768315018,0.45454545454545453,0.9545454545454546
icosari,sari,age,DE,15-34,3,KIT-hhh4,86.81818181818183,49.04545454545455,15.279220779220779,151.14285714285714,0.5909090909090909,1
icosari,sari,age,DE,15-34,3,KIT-persistence,27.703896103896106,137.4805194805195,46.38961038961039,211.57402597402597,0.3181818181818182,0.5
icosari,sari,age,DE,15-34,3,baseline,47.462987012987014,2.1103896103896105,175.6103896103896,225.18376623376625,0.18181818181818182,0.7727272727272727
icosari,sari,age,DE,15-34,4,KIT-EnsembleComplete,62.071995063865565,29.307444631517733,35.38241485023134,126.76185454561464,0.4090909090909091,0.9545454545454546
icosari,sari,age,DE,15-34,4,KIT-EnsembleRealtime,64.32361083872638,29.156223501976346,35.570726538543035,129.05056087924575,0.4090909090909091,0.9545454545454546
icosari,sari,age,DE,15-34,4,KIT-LightGBM,34.939583926195425,14.756131154867614,117.43568033720635,167.1313954182694,0.2727272727272727,0.7272727272727273
icosari,sari,age,DE,15-34,4,KIT-TSMixer,54.45821944721945,31.199185814185814,34.33400266400266,119.99140792540793,0.45454545454545453,0.9545454545454546
icosari,sari,age,DE,15-34,4,KIT-hhh4,96.81818181818183,55.6948051948052,19.084415584415584,171.5974025974026,0.5454545454545454,0.9545454545454546
icosari,sari,age,DE,15-34,4,KIT-persistence,33.03798701298702,151.62987012987014,55.55194805194805,240.2198051948052,0.18181818181818182,0.5454545454545454
icosari,sari,age,DE,15-34,4,baseline,47.144805194805194,2.1103896103896105,155.5974025974026,204.8525974025974,0.22727272727272727,0.8181818181818182
icosari,sari,age,DE,35-59,-3,KIT-EnsembleNowcastComplete,6.248345988943357,12.251131221719456,8.630548744214328,27.13002595487714,0.045454545454545456,0.36363636363636365
icosari,sari,age,DE,35-59,-3,KIT-EnsembleNowcastRealtime,2.797379336349919,16.10859728506787,9.287330316742086,28.193306938159875,0.045454545454545456,0.36363636363636365
icosari,sari,age,DE,35-59,-3,KIT-epinowcast,0,11.090909090909092,12.681818181818182,23.772727272727273,0.045454545454545456,0.045454545454545456
icosari,sari,age,DE,35-59,-3,KIT-simple_nowcast,2.907239819004525,16.097285067873305,9.203619909502262,28.20814479638009,0.36363636363636365,0.6818181818181818
icosari,sari,age,DE,35-59,-3,RIVM-GAM,3.9402597402597412,10.331168831168831,4.8441558441558445,19.115584415584415,0.36363636363636365,0.6818181818181818
icosari,sari,age,DE,35-59,-3,RKI-Pilot_01,8.391076028908126,0,2.1532071611571024,10.544283190065228,0.9545454545454546,1
icosari,sari,age,DE,35-59,-2,KIT-EnsembleNowcastComplete,20.65393498501021,35.12434411913012,2.064432950783688,57.84271205492402,0.2727272727272727,0.5454545454545454
icosari,sari,age,DE,35-59,-2,KIT-EnsembleNowcastRealtime,18.0701338612368,39.21191553544495,2.223227752639517,59.505277149321266,0.09090909090909091,0.45454545454545453
icosari,sari,age,DE,35-59,-2,KIT-epinowcast,10.650909090909092,27.097402597402596,1.6168831168831168,39.365194805194804,0.045454545454545456,0.5
icosari,sari,age,DE,35-59,-2,KIT-simple_nowcast,17.725,39.73529411764706,2.316742081447964,59.77703619909502,0.3181818181818182,0.5909090909090909
icosari,sari,age,DE,35-59,-2,RIVM-GAM,15.579220779220782,23.75974025974026,1.1493506493506493,40.48831168831169,0.22727272727272727,0.6818181818181818
icosari,sari,age,DE,35-59,-2,RKI-Pilot_01,18.127143449309315,5.380118898182329,0.6678994259217756,24.17516177341342,0.9545454545454546,1
icosari,sari,age,DE,35-59,-1,KIT-EnsembleNowcastComplete,27.68970119638239,56.46420357955701,3.6130873637130105,87.7669921396524,0.45454545454545453,0.6818181818181818
icosari,sari,age,DE,35-59,-1,KIT-EnsembleNowcastRealtime,27.607070135746604,58.99479638009049,3.716440422322775,90.31830693815988,0.45454545454545453,0.6363636363636364
icosari,sari,age,DE,35-59,-1,KIT-epinowcast,36.380625,42.94025974025974,2.844155844155844,82.16504058441559,0.4090909090909091,0.6818181818181818
icosari,sari,age,DE,35-59,-1,KIT-simple_nowcast,22.304298642533936,66.15610859728507,4.018099547511312,92.47850678733032,0.2727272727272727,0.5454545454545454
icosari,sari,age,DE,35-59,-1,RIVM-GAM,37.022077922077926,33.77272727272727,1.2727272727272727,72.06753246753247,0.5454545454545454,0.6818181818181818
icosari,sari,age,DE,35-59,-1,RKI-Pilot_01,30.949689401280317,18.50479075311285,1.1686407150019942,50.623120869395166,0.45454545454545453,1
icosari,sari,age,DE,35-59,0,KIT-EnsembleNowcastComplete,67.00529040691939,59.80518686575168,36.19501437267173,163.0054916453428,0.5454545454545454,0.9545454545454546
icosari,sari,age,DE,35-59,0,KIT-EnsembleNowcastRealtime,67.05116138763196,60.80441176470589,37.94140271493213,165.79697586727,0.5454545454545454,0.9545454545454546
icosari,sari,age,DE,35-59,0,KIT-epinowcast,138.4204220779221,52.01201298701299,25.031168831168834,215.4636038961039,0.6818181818181818,0.9545454545454546
icosari,sari,age,DE,35-59,0,KIT-simple_nowcast,39.05814479638009,77.47511312217195,49.51131221719457,166.0445701357466,0.2727272727272727,0.6818181818181818
icosari,sari,age,DE,35-59,0,RIVM-GAM,78.71363636363637,43.922077922077925,12.902597402597403,135.5383116883117,0.5,0.9545454545454546
icosari,sari,age,DE,35-59,-0,RKI-Pilot_01,55.0643631769881,52.245743950619826,26.273272966383924,133.58338009399185,0.4090909090909091,0.9090909090909091
icosari,sari,age,DE,35-59,1,KIT-EnsembleComplete,89.95599225320831,33.81100102095903,64.6987734229243,188.46576669709165,0.4090909090909091,1
icosari,sari,age,DE,35-59,1,KIT-EnsembleRealtime,90.28794843285777,39.81465785389078,65.14003460038714,195.24264088713568,0.4090909090909091,1
icosari,sari,age,DE,35-59,1,KIT-LightGBM,77.75574734320801,31.685758903131997,85.62806457221339,195.06957081855342,0.3181818181818182,0.8636363636363636
icosari,sari,age,DE,35-59,1,KIT-TSMixer,97.56677487096238,19.073310023310025,88.70734765234766,205.34743254662007,0.5909090909090909,1
icosari,sari,age,DE,35-59,1,KIT-hhh4,94.54545454545455,70.84415584415585,52.41558441558442,217.80519480519482,0.4090909090909091,0.9545454545454546
icosari,sari,age,DE,35-59,1,KIT-persistence,55.490584415584415,114.07142857142857,93.25974025974025,262.82175324675325,0.22727272727272727,0.6363636363636364
icosari,sari,age,DE,35-59,1,baseline,139.82142857142858,0.6883116883116883,251.87662337662337,392.3863636363636,0.36363636363636365,0.8636363636363636
icosari,sari,age,DE,35-59,2,KIT-EnsembleComplete,95.04173617797564,47.355907953016676,84.17296865677362,226.57061278776592,0.36363636363636365,0.9545454545454546
icosari,sari,age,DE,35-59,2,KIT-EnsembleRealtime,96.46135327792591,53.54631298939717,80.68552200126754,230.69318826859063,0.4090909090909091,0.9545454545454546
icosari,sari,age,DE,35-59,2,KIT-LightGBM,74.77132616629456,33.37884839219962,168.90406034461859,277.0542349031128,0.2727272727272727,0.7727272727272727
icosari,sari,age,DE,35-59,2,KIT-TSMixer,95.97076548451548,27.05173992673992,119.64733100233101,242.66983641358644,0.4090909090909091,0.9090909090909091
icosari,sari,age,DE,35-59,2,KIT-hhh4,114.38311688311688,106.98051948051948,35.740259740259745,257.1038961038961,0.45454545454545453,0.9090909090909091
icosari,sari,age,DE,35-59,2,KIT-persistence,60.31428571428572,180.37662337662337,127.46103896103897,368.15194805194807,0.18181818181818182,0.5
icosari,sari,age,DE,35-59,2,baseline,146.67435064935066,5.175324675324675,249.12337662337663,400.97305194805193,0.36363636363636365,0.8636363636363636
icosari,sari,age,DE,35-59,3,KIT-EnsembleComplete,99.78986459149598,48.58895752343044,90.6855363126786,239.06435842760501,0.36363636363636365,0.9545454545454546
icosari,sari,age,DE,35-59,3,KIT-EnsembleRealtime,101.6581477752024,61.79657353939845,87.02625268228985,250.4809739968907,0.4090909090909091,0.9090909090909091
icosari,sari,age,DE,35-59,3,KIT-LightGBM,75.68948919157087,23.766633382629003,211.67400521628315,311.130127790483,0.2727272727272727,0.7727272727272727
icosari,sari,age,DE,35-59,3,KIT-TSMixer,92.83594873876125,29.875378787878788,129.60101065601066,252.31233818265068,0.4090909090909091,0.8636363636363636
icosari,sari,age,DE,35-59,3,KIT-hhh4,130.84415584415584,132.48701298701297,32.25974025974026,295.5909090909091,0.5,0.8636363636363636
icosari,sari,age,DE,35-59,3,KIT-persistence,61.38701298701299,209.42207792207793,151.5,422.3090909090909,0.18181818181818182,0.5454545454545454
icosari,sari,age,DE,35-59,3,baseline,151.28896103896105,6.090909090909091,234.44805194805195,391.8279220779221,0.4090909090909091,0.8636363636363636
icosari,sari,age,DE,35-59,4,KIT-EnsembleComplete,103.58548510333978,60.1061765826988,84.00599407628633,247.69765576232493,0.36363636363636365,0.9545454545454546
icosari,sari,age,DE,35-59,4,KIT-EnsembleRealtime,106.64771500452102,72.73553476357742,81.20402500138319,260.5872747694816,0.45454545454545453,0.9545454545454546
icosari,sari,age,DE,35-59,4,KIT-LightGBM,75.7980156663297,27.64487462796494,205.33132344462635,308.774213738921,0.22727272727272727,0.7727272727272727
icosari,sari,age,DE,35-59,4,KIT-TSMixer,89.53636172161173,37.9637912087912,160.04686313686312,287.54701606726604,0.22727272727272727,0.9090909090909091
icosari,sari,age,DE,35-59,4,KIT-hhh4,145.42207792207793,165.19480519480518,26.402597402597404,337.0194805194805,0.5454545454545454,0.9090909090909091
icosari,sari,age,DE,35-59,4,KIT-persistence,73.05357142857143,279.2207792207792,153.44805194805195,505.7224025974026,0.13636363636363635,0.36363636363636365
icosari,sari,age,DE,35-59,4,baseline,152.46038961038963,7.233766233766234,183.92857142857142,343.6227272727273,0.4090909090909091,0.9090909090909091
icosari,sari,age,DE,60-79,-3,KIT-EnsembleNowcastComplete,14.803524745911394,50.31391996164658,11.264821018842637,76.38226572640062,0.13636363636363635,0.45454545454545453
icosari,sari,age,DE,60-79,-3,KIT-EnsembleNowcastRealtime,5.7144230769230715,60.865761689291084,12.822398190045263,79.40258295625942,0.045454545454545456,0.45454545454545453
icosari,sari,age,DE,60-79,-3,KIT-epinowcast,0,34.09090909090909,20.227272727272727,54.31818181818182,0.045454545454545456,0.045454545454545456
icosari,sari,age,DE,60-79,-3,KIT-simple_nowcast,5.7227375565610865,60.945701357466064,13.540723981900452,80.2091628959276,0.13636363636363635,0.4090909090909091
icosari,sari,age,DE,60-79,-3,RIVM-GAM,9.434415584415586,34.35064935064935,5.012987012987013,48.79805194805195,0.22727272727272727,0.5
icosari,sari,age,DE,60-79,-3,RKI-Pilot_01,10.786606859935564,3.5135795472152234,1.5796746468949827,15.87986105404577,0.9090909090909091,1
icosari,sari,age,DE,60-79,-2,KIT-EnsembleNowcastComplete,41.75747609658349,57.41202278676975,13.956481497857341,113.12598038121058,0.4090909090909091,0.5909090909090909
icosari,sari,age,DE,60-79,-2,KIT-EnsembleNowcastRealtime,38.28041760935146,61.389064856711904,16.59012066365007,116.25960312971343,0.36363636363636365,0.5909090909090909
icosari,sari,age,DE,60-79,-2,KIT-epinowcast,22.658985389610393,45.56428571428571,11.354545454545457,79.57781655844155,0.3181818181818182,0.5909090909090909
icosari,sari,age,DE,60-79,-2,KIT-simple_nowcast,34.094683257918554,62.2262443438914,20.085972850678733,116.40690045248869,0.3181818181818182,0.6818181818181818
icosari,sari,age,DE,60-79,-2,RIVM-GAM,29.722077922077926,45.16233766233766,5.876623376623376,80.76103896103896,0.5,0.6363636363636364
icosari,sari,age,DE,60-79,-2,RKI-Pilot_01,28.166991349020428,13.76648735445261,3.6064283388460154,45.53990704231905,0.45454545454545453,1
